11633936000176	TERESINHA LUIZA GIRARDINI 66549051991
11634729000136	EVANDO JULIO DA SILVA 04566137651
11643581000104	NADIA JANZKOVSKI CARDOSO DE MELLO
11648055000129	FOCO EMPREENDIMENTOS LTDA
11651946000134	JOCIMAR FRANCISCO ALVES 77463439615
11652220000116	GENTE TELECOM DO BRASIL LTDA
11657414000104	VIDRACARIA GNANN LTDA
11658968000126	11.658.968 ISMAR ALVES GAMA
11662728000103	GUIMARAES REVESTIMENTOS MINERAIS LTDA
11680072000143	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PENHA
11714339000176	ICS SOLUCOES EM LOGISTICA LTDA
11715137000149	METALURGICA CONCEITO LTDA
11749529000129	ESTACAO BRASIL CALCADOS LTDA
11766790000137	BRASTURBO TELECOMUNICACOES LTDA
11774186000152	CIRCULO DE PAIS E MESTRES DA ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEQUENO PRINCIPE
11809691000195	MEGA MOTOS TRILHA COMERCIO E SERVICOS LTDA
11815462000183	TIAGO SILVA PROVEDORES LTDA
11820036000138	11.820.036 MARCELO AQUINO
11827549000170	FLOGERI PRODUCAO E COMERCIO DE CAFES ESPECIAIS LTDA
11830619000140	IODSAT SERVICOS ELETRONICOS LTDA
11832927000104	MAIS TELECOMUNICACOES LTDA.
11850003000130	ZACCARON TERRAPLANAGEM E TRANSPORTES LTDA
11877026000139	AD MARTINS
11879606000165	GLOBAL SYSTEM RASTREAMENTO 24H LTDA
11888721000104	CELLA PRODUTOS EM INOX LTDA
11894809000120	MENEGATTI INDUSTRIA E COMERCIO DE PEIXES LTDA
11898365000100	3SAT TECNOLOGIA LTDA
11899300000170	AURELIO LUDWIG ASSESSORIA EMPRESARIAL LTDA
11907535000167	EDITAWEB COMERCIO DE MATERIAIS DIDATICOS LTDA
11923601000192	FUNDO MUNICIPAL DE SAUDE DE MUCURICI
11930314000100	RISSINI TOPOGRAFIA LTDA
11936076000140	MARCELO C. RANIERI SOCIEDADE INDIVIDUAL DE ADVOCACIA
11941304000170	LAUCA TREINAMENTOS & DESENVOLVIMENTO LTDA
11968760000103	XT TECNOLOGIA LTDA
11972556000166	SEM FRONTEIRAS TELECOMUNICACOES LTDA
11975132000155	AUTO POSTO SANTO INACIO LTDA
11978146000122	SUNTECH DO BRASIL COMERCIO
11994380000143	FUNDO MUNICIPAL DE SAUDE DE LUCRECIA
12019332000105	CAMARA DE DIRIGENTES LOGISTAS DE PANAMBI
12029589000130	VIRTUAL SLICE TELECOM LTDA
12038657000127	12.038.657 WALTON CACHONE
12041618000189	SETTE TELECOM LTDA
12076842000106	L & A SEGURANCA ELETRONICA LTDA
12077872000137	RHPAMPA TRANSPORTES LTDA
12149491000116	IGREJA PENTECOSTAL DE MILAGRES
12182351000140	CORREA & SILVEIRA COMERCIO DE MOVEIS E ELETRODOMESTICOS LTDA
12198693000158	MUNICIPIO DE ARAPIRACA
12202804000152	DELFOS CONTABILIDADE LTDA  -
12222164000142	M&A MONITORAMENTO ELETRONICO LTDA
12224895000127	MUNICIPIO DE DELMIRO GOUVEIA
12229295000151	GIOVANA L. DULNIK & CIA. LTDA.
12237892000128	BENEVENUTO & DIAS COMERCIO DE MEDICAMENTOS LTDA
12242350000143	MUNICIPIO DE IGREJA NOVA
12253967000164	CTRACK RASTREAMENTO E LOGISTICA LTDA
12263869000108	MUNICIPIO DE BARRA DE SAO MIGUEL
12278515000137	SUPERBELLA CLINICA DE ESTETICA AVANCADA LTDA
12291623000140	DEBIAN SIGNAL COMUNICACAO MULTIMIDIA LTDA
12293985000170	WAGNER HANISKIEVICZ  LTDA
12305155000115	EDIFICIO RESIDENCIAL MADRID
12338646000162	RADIO UIRAPURU DE ITAPIPOCA LTDA
12347143000153	A L SPESSATTO MOTOS
12353684000194	NET LESSA SERVICOS DE COMUNICACAO MULTIMIDIA LTDA
12355629000133	FERNANDA VERISSIMO TEIXEIRA 02932885693
12356879000198	MUNICIPIO DE PALMEIRA DOS INDIOS
12361035000135	MAP CONSTRUTORA E INCORPORADORA LTDA
12381327000130	C & J INOVACAO TECNOLOGICA LTDA
12388693000110	SMARTPRO TECNOLOGIA LTDA
12397942000134	INSTITUTO MARCO ZERO DA AMAZONIA-IMAZA
12409821000165	MJA SOLUCOES LTDA
12409881000188	PAULO RICARDO SCHNORRENBERGER
12417699000179	{isError	false, LOCACOES E PARTICIPACOES LTDA.
12439192000116	MADEIREIRA SAO LUIZ LTDA
12449448000176	FERTAK COMERCIO E IMPORTACAO LTDA
12458553000171	CENTRO AUTOMOTIVO EFAPI LTDA
12463472000321	IMA EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA
12474339000109	CASA DU OCULOS ALAMEDA LTDA
12478402000185	KANKEI SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
12479615000121	C.M.R.TUDO EM INFORMATICA .COM
12486092000140	POUPNET SERVICOS DE TELECOMUNICACAO LTDA
12512636000100	12.512.636 MARIA DE LOURDES RIBEIRO E SILVA
12545252000185	CONECTE TELECOMUNICACOES LTDA
12554422000198	APEX EXCHANGE LTDA
12562912000136	RE-TRAC PECAS E SERVICOS LTDA
12573971000100	FERRAMENTARIA INOVACAO USINAGEM LTDA
12581250000141	SPEEDNET SERVICO DE CONEXAO A INTERNET LTDA
12585917000184	MOVISAT SOLUCOES TECNOLOGICAS LTDA.
12610452000174	12.610.452 JULIANO ALVES DE ARAUJO
12613213000178	TRANSZEPA TRANSPORTES LTDA
12613937000111	GERSON ANDRE LEIFHEIT LTDA
12628299000102	REALTELE TELECOM LTDA
12628299000455	REALTELE TELECOM LTDA
12628348000107	W M RASTREAMENTO LTDA
12693643000147	SOLUCAO NETWORK PROVEDOR LTDA
12703129000145	SAC TECNOLOGIA EM RASTREAMENTO LTDA
12710563000152	JOIA COMERCIO DE GAS LP LTDA
12742568000167	BRAZILIAN TRACKER COMERCIO E RASTREAMENTO VEICULAR LTDA
12745010000135	FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE TIBAU/RN
12792855000181	ANA CLARA REPRESENTACOES COMERCIAIS LTDA
12793488000130	ACEL ASSESSORIA CONTABIL E EMPRESARIAL LTDA
12796403000178	ADRIANA SILVERIO LEHR - MODA COUNTRY
12820265000115	BONARETTI COMERCIAL LTDA
12822566000188	GLOBAL NETWORK SYSTEM TECNOLOGIA E GESTAO AUTOMOTIVA LTDA
12833197000129	DIPETRO DISTRIBUIDORA LTDA
12847233000103	UM PRE-IMPRESSAO LTDA
12869128000175	ONLINE SAT EMPREENDIMENTOS E PARTICIPACOES LTDA
12879546000143	12.879.546 VIVIANE ALVES ROEM MUNIZ
12880750000184	MULTILED MATERIAIS ELETRICOS E ILUMINACAO LTDA
12883164000193	MECANICA KARTER LIMITADA
12888372000185	CAMPERLINGO SOCIEDADE DE ADVOGADOS
12919652000294	HD COMERCIO E SERVICOS DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA LTDA
12939932000183	LUZ DA SORTE LOTERIAS LTDA
12966676000113	R J DUMS  LTDA
12974012000104	ENTULHOS PATINHO LTDA
12975349000128	TECHNOSUN ENERGIA SUSTENTAVEL LTDA
12978370000187	INOCENTE & P.A. SODER LTDA
12997442000133	MARIA SUELENE MACEDO LOPES
13003072000134	ITACOLOMI COMUNICACAO LTDA.
13013440000125	ROTA BRASIL LTDA
13028096000148	FRASANET PROVEDORES DE INTERNET E COMERCIO DE INFORMATICA LTDA
13033668000187	SOM E INFORMATICA OBALSKI LTDA
13050981000123	SOFTRACK SOLUCOES EM MONITORAMENTO LTDA.
13055840000101	LUCIMARA KAPP CAMARGO & CIA LTDA
13065098000107	LEOMIR LUIZ TIECKER 58909508949
13075886000184	ONG ADONAI
13107312000140	CELNET INTERNET PROVIDER LTDA
13109366000145	L.C GALDINO RODRIGUES
13115918000128	PIANTA & ESCHNER AUTOMACAO LTDA
13150273000164	SOROFILTROS COMERCIO E SERVICOS LTDA
13164027000161	IGRI TELECOM LTDA
13192678000165	CMA MULTIMIDIA TELECOMUNICACOES LTDA
13197278000142	VAINET TECNOLOGIA LTDA
13210339000164	CLICARS ECOPECAS DESMONTE AUTOMOTIVO LTDA
13244534000105	PIETA AUTOMOTIVA LTDA
13250043000177	CUIABA FIBRA INTERNET LTDA
13253990000111	NEW NET TELECOM LTDA
13258266000180	R FURUSATO
13268983000436	HEROIS DA PIZZA COMERCIO DE ALIMENTOS LTDA
13281053000170	VILLAGE HOLDING LTDA
13290633000123	SMITH INSTALACOES ELETRICAS E COMERCIO LTDA
13293606000104	RIO DONNA CONFECCOES LTDA
13303098000106	SOUZA & BOGO LTDA
13316691000189	OLIVEIRA & VITORELLI LTDA
13324915000102	ANTONIO ODAIR DE OLIVEIRA
13337781000741	CONTEL TELECOM LTDA
13337896000140	MELHORLANCE MAQUINAS E PRODUTOS PARA BORRACHA LTDA
13344961000165	DIONISIUS RESTAURANTE LTDA
13358623000182	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CEZARINA
13363393000140	RIBAS MACHADO MATERIAIS DE CONSTRUCAO LTDA
13386077000193	BENEDITO ERNESTO GALVAO CARVALHO FILHO 10098161873
13422971000171	MARINHO FREIRE RIBEIRO
13435182000175	ROYAL FONDUE GRAMADO LTDA
13439631000153	TIBERIO SERVICOS GERAIS LTDA
13444957000179	MARCENARIA PROJETART LTDA
13465335000127	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JANIOPOLIS
13475552000106	VILMAR SUTIL E CIA LTDA
13477510000104	MULTI PORTAL COMERCIO E SERVICOS LTDA
13517595000107	CILTRONICS - GERENCIAMENTO DE RISCOS PATRIMONIAIS LTDA
13524421000163	LUIS CARLOS DE SOUZA ME
13525627000108	CLUBE AMIGO DOS ANIMAIS
13560130000120	SOFT INDUSTRIA E COMERCIO DE ALUMINIO LTDA
13597589000107	MEDIMAGEM DIAGNOSTICOS MEDICOS POR IMAGEM LTDA
13609533000117	QUALITEC EDUCACAO LTDA
13611766000154	ALINE MARIA COZER CORADI
13623783000101	SPS - SOLUCAO PARA LOGISTICA DE LOCALIZACAO LTDA
13631906000156	MICHELE FERNANDES 30132372878
13650022000149	I10 TELECOM ISP LTDA
13650403000128	MUNICIPIO DE TEIXEIRA DE FREITAS
13653438000110	FIX RENTAL MONTAGENS ESTRUTURAIS LTDA
13661839000112	DEBIAN RESTAURANTE LTDA
13671874000112	FRANCHISING BRASIL FARMA LTDA
13674095000170	LOJA DELLA'S VEIGA LTDA
13674817000197	MUNICIPIO DE LIVRAMENTO DE NOSSA SENHORA
13711625000103	CASA DO AGRICULTOR AGROPECUARIA LTDA
13732502000159	BRUNA HOFFMANN LOEFF CARDOSO
13789781000197	CONEXAO VIP SERVICOS & INTERNET LTDA
13794600000110	REZA CHAMANRESAN SHAHMORADI 72650699191
13800955000175	IDEAL SISTEMAS E SERVICOS LTDA
13802681000153	UNIAO HOSPITALAR SAO FRANCISCO
13805137000165	FALKE MONITORAMENTOS E TELECOMUNICACOES LTDA
13809323000172	FERRATOSUL COMERCIO E SERVICOS LTDA
13814407000102	HOTEL E POUSADA ZARDO LTDA.
13815700000186	DIALOGICA EDITORA LTDA
13841678000149	RBN ALIMENTOS LTDA
13846684000199	13.846.684 WILLIAM PAVAN
13866083000148	BH MONITORAMENTO LTDA
13881424000154	ANTONIO DONIZETE HONORATO
13894878000160	MUNICIPIO DE JEQUIE
13918775000192	CIANET PROVEDOR DE INTERNET LTDA
13937149000143	BAHIA SECRETARIA DA SEGURANCA PUBLICA
13937149000224	BAHIA SECRETARIA DA SEGURANCA PUBLICA
13940211000156	HTHIELE SERVICOS LTDA
13959951000134	ASSOCIACAO DE DEFESA E PROTECAO DOS ANIMAIS AMIGOS DOS MELHORES AMIGOS AMA
13962406000105	A & L INFO SOLUCOES EM INFORMATICA LTDA
14006977000120	MUNICIPIO DE CRUZ DAS ALMAS
14007015000196	CAMARA MUNICIPAL DE ALAGOA
14010123000118	CONSELHO ESCOLAR DA ESCOLA MUNICIPAL PASTOR ALBERTO GOULART DA SILVA
14027991000100	SIGASUL LTDA
14071044000117	LINKTECH TECNOLOGIA LTDA
14071312000109	TEIXEIRA & CALADO SEGURANCA LTDA
14072614000193	QUALIVIDA CORRETORA DE SEGUROS LTDA
14073216000191	CONSELHO ESCOLAR CMEI TIA DIZA
14110285000128	DROGARIA VALLE DE ITALVA LTDA
14133827000188	TRANSPORTES BARRETA LTDA
14193842000111	CONDOMINIO NOVO HORIZONTE I
14221604000253	J S COMERCIO DE TINTAS E FERRAMENTAS LTDA
14233110000108	AMBIPAR RESPONSE ENVIRONMENTAL REMEDIATION LTDA
14239013000122	GRUPO CATARATAS DE COMUNICACAO LTDA
14258019000147	COOPERATIVA CAMPONESA DE AGROINDUSTRIALIZACAO E COMERCIALIZACAO LTDA - COOCAMP
14276238000159	COLEGIO DOMINIUM LTDA
14287803000183	INSTITUTO DE SAUDE DE AMPERE - ISA
14288580000250	CLAUDIO TRANSPORTES LTDA
14290553000130	TOMAZELLI AGUA E GAS LTDA
14292335000135	ASSOCIACAO LAR DOS IDOSOS - CENTRO DE ATENDIMENTO E PERMANENCIA DE SARANDI - RS
14304457000102	M & W ATTACK SERVICOS E INSTALACOES LTDA
14304579000190	SEEK SOLUTIONS GERENCIAMENTO PARA LOGISTICA LTDA
14310263000101	OCTO CLIMATIZACAO E REFRIGERACAO LTDA
14311643000160	PAGNUSSATTI ENGENHARIA E INCORPORACAO LTDA
14324264000105	LIGA FEMININA DE COMBATE AO CANCER DE TENENTE PORTELA
14337450000189	RG SERVICOS ESPECIALIZADOS LTDA
14357805000100	EKOS PLANEJAMENTO AMBIENTAL LTDA
14377650000165	ELETRONIC NEGO SOM ACESSORIOS VEICULAR LTDA
14406442000147	RZANETTI TRANSPORTES LTDA
14409675000101	RECOGRAF LTDA
14454184000174	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SANCLERLANDIA
14465328000198	UP! PROPAGANDA LTDA
14495120000111	ATLANTICA TELECOMUNICACOES LTDA
14496377000198	OSCAR B. DE OLIVEIRA
14498951000147	ETI SERVICOS DE TELECOMUNICACOES
14503496000473	ASSOCIACAO SENHOR BOM JESUS DA COLUNA
14512797000110	LUCIANO APARECIDO DA SILVA 02351213980
14526995000133	20A REGIAO TRADICIONALISTA
14565168000159	L. L. COSTA COMERCIO DE GAS LTDA
14567714000190	INVIOCAR SERVICOS DE RASTREAMENTO ELETRONICO LTDA
14626482000102	SIZE NEGOCIOS E TECNOLOGIA LTDA
14641952000107	ONTRACKER TECNOLOGIA LTDA
14674151000130	BIORAL SISTEMA ODONTOLOGICO LTDA.
14694608000178	AND SAT SOLUCAO EM SEGURANCA LTDA
14727889000118	FB CROMO METALIZACAO E INJECAO LTDA
14730273000104	14.730.273 JOAO PAULO DE OLIVEIRA
14744964000159	N. A. MARCHIOLI DROGARIA
14749953000161	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
14750112000174	TOP CAR RASTREAMENTOS DE VEICULOS LTDA
14762030000140	OTODATA TECHNOLOGIES BRAZIL LTDA
14767942000104	SIGA MAIS RASTREAMENTO E LOCACAO LTDA
14795422000105	DIAMANTEC IND. E COM. DE FERRAMENTAS LTDA
14827916000124	SG+MED MEDICINA E SEGURANCA DO TRABALHO LTDA
14838537000130	CONSELHO ESCOLAR BUENA VISTA
14860302000144	ORUS ON-LINE LTDA
14875834000155	O. DE ANDRADE FILHO - CONTABMAIS
14884908000110	PROFISSIONAL SERVICE LTDA
14902136000100	GRUPO ACT SISTEMAS LTDA
14909876000160	14.909.876 TEREZA DE FATIMA ALMEIDA
14911955000105	CONDOMINIO TORRES DO LAGO
14918711000154	CONSELHO DE ARQUITETURA E URBANISMO DA PARAIBA - CAU/PB
14956347000206	FIBERNET EMPRESA DE COMUNICACOES LTDA
14956347000460	FIBERNET EMPRESA DE COMUNICACOES LTDA
14967726000102	CHIP MONITORAMENTO E RASTREAMENTO LTDA
14981813000114	CLINICA DE DERMATOLOGIA DRA. CARLA ELISA SAROLLI LTDA
14993826000103	PAVELSKI TELECOMUNICACOES LTDA
15003086000183	TERRA FERTIL INDUSTRIA E COMERCIO AGRICOLA LTDA
15004081000175	JR XENON LTDA
15013838000197	FUTSAL SAO LOURENCO
15042362000112	INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE VOTUPORANGA
15054787000141	MONICA CRISTINA MACHADO DOS SANTOS
15056727000168	DELCIO LUIZ DOS SANTOS
15064483000165	YAMATEC INDUSTRIA DE FERRAMENTAS ELETRO-MECANICAS LTDA
15068134000111	N.S. INTERNET LTDA
15068549000195	AMELIA CRISTINA SKIBA
15070244000118	MOV FIBRA LTDA
15075598000155	ALADIR CANDIDO MOREIRA
15091320000171	MANGHMON LTDA
15110089000116	LUCILENE SPINELLI GONCALVES - AUTO PECAS
15111246000108	J ALDAIR MARTINS - PASTELARIA
15122468000126	RADIO SOCIEDADE DA BAHIA SOCIEDADE ANONIMA
15143170000100	FULL-TIME REPRESENTACOES COMERCIAIS LTDA
15143747000176	15.143.747 SUZIANE DUTSY GUARESI
15147421000117	STRAPASSON IMOVEIS LTDA
15152928000169	REI GIRARDI INFORMATICA LTDA
15152936000105	GLOBALTRAK SISTEMA DE RASTREAMENTO LTDA
15171104000136	W A C SERRALHERIA LTDA
15180392000195	SCF COMERCIO DE CONFECCOES LTDA
15186477000180	CLEUSA DO NASCIMENTO GOULART
15191532000120	GRUPO VOLLIGHT LTDA
15210720000159	EDUARDO PEREIRA PROMOTOR DE VENDAS
15218763000180	AMB - ASSOCIACAO MUTUA DE BENEFICIOS
15224610000146	ANDRE LUIS SOARES DE LIMA
15246764000139	PATIO CONDOMINIO CLUBE
15251668000189	ELEVADORES SAO MIGUEL LTDA
15267121000171	PAGANIN E DRUM REPRESENTACOES LTDA
15351080000105	FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL
15357131000106	WILSON AUGUSTO DE SOUZA 71443010804
15358414000164	{isError	false, CONTACT CENTER & BP
15376517000157	PAUL STRICKER COMERCIO DE MERCADORIAS EM GERAL S.A.
15392907000110	SUPER CONNECT TELECOM LTDA
15393869000110	OILSON REPRESENTACAO COMERCIAL LTDA
15403230000179	VALDINEI CLIMACO VARELA LTDA
15415282000165	D-RAST RASTREAMENTO LTDA
15436046000125	VELASKI ARTEIRO MARIDO DE ALUGUEL LTDA
15444281000149	PINDORAMA VEICULOS LTDA
15448629000176	D. Z. DA ROCHA
15450391000113	BLUNIX TECNOLOGIA LTDA
15465914000103	CONDOMINIO PORTAL DOS VENTOS RESIDENCE
15478243000107	L. F. COMPRESSORES - COMERCIO DE PECAS E SERVICOS LTDA
15483896000184	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
15504659000152	CONDOMINIO DO LUZIANIA SHOPPING
15528960000104	QUANTATEC COMERCIO E SERVICOS DE PRODUTOS ELETRONICOS LTDA
15538313000175	IPUMAQ MAQUINAS AGRICOLAS LTDA
15574961000187	NGT TELECOMUNICACOES LTDA
15575255000150	TAXCON HR LTDA
15592137000150	AGVIP TECNOLOGIA E SOLUCOES LTDA
15610955000138	AGROASA E CIA LTDA
15614513000160	15.614.513 MARIA BEATRIZ SOUZA PEREIRA
15616911000115	SIGO TELEMETRIA
15623411000100	{isError	false, TURISMO E EVENTOS
15641270000159	{isError	false,  ACESSO A INTERNET
15642122000159	CONDOMINIO PARAISO DA CONCEICAO
15645363000151	ALINE RODRIGUES DE MOURA MIRANDA
15663006000116	E TANGARA BERRIOS
15699599000170	JUSTWEB TELECOMUNICACOES LTDA
15700979000188	MAX TELECOM COMERCIO E SERVICO DE TELEFONIA LTDA
15752425000124	T.W.I SOLUCOES EM VENDAS E PAGAMENTOS LTDA
15776219000154	SANDRINI ATACADO E VAREJO LTDA
15777509000112	FUTURO ASSESSORIA CONTABIL S/S LTDA
15788424000130	MO CONSTRUTORA E INCORPORADORA LTDA
15838835000192	{isError	false, SERVICOS E TRANSPORTES LTDA
16245367000105	CAMARA MUNICIPAL DE NOVA REDENCAO
16366669000131	M. J. DIAS & LIMA LTDA
16416704000180	BLU ANGEL MODA FASHION LTDA
16416741000198	CENTRALTRAK SERVICOS DE MONITORAMENTO LTDA.
16422524000100	MD - DERMATOLOGIA INTEGRADA LTDA
16455902000152	RPNET INFORMATICA LTDA
16492868000196	07 RASTREAMENTO VEICULAR LTDA
16518821000405	ORGANIZACAO EDUCACIONAL JOAO XXIII
16524054000277	AGENCIA ADVENTISTA DE DESENVOLVIMENTO E RECURSOS ASSISTENCIAIS SUDESTE BRASILEIRA
16527586000187	PRIVIA SOLUTIONS - MONITORAMENTO
16553325000131	HELLEN CAROLINA MASSUDA CASTRO
16559392000163	ALVOS MONITORAMENTO E SOLUCOES DE TECNOLOGIA LTDA
16567210000104	R. S. FERREIRA COMERCIO LTDA
16579466000123	IRINEO DAVI RASTREADORES FOZ LTDA
16605117000139	HIPERLINK TELECOMUNICACOES LTDA
16629376000108	L. V. COSTA COSME LTDA
16631014000143	NET SIGNAL SOLUCOES EM INTERNET LTDA
16668228000194	SAFELOG LTDA
16675531000114	COMERCIO DE ALIMENTOS HANGAI LTDA
16677441000162	PEDRO PAULO SCHROEDER 02732952923
16690202000142	J B COMERCIO DE MEDICAMENTOS LTDA
16694439000100	AGUAS DIAMANTE LTDA
16705855000158	LUMENX INDUSTRIA E COMERCIO DE PRODUTOS ELETRONICOS LTDA
16707849000130	BABINSKI FESTAS LTDA
16711649000150	A. PEIXOTO DE JESUS
16722117000119	MID DISTRIBUIDORA DE PECAS LTDA
16735379000118	JAIANE PEREIRA - UTILIDADES
16740329000129	NET.COM TELECOMUNICACOES LTDA
16743285000190	BWB GELATERIA LTDA
16743315000169	TRACO ATELIE DE ARQUITETURA E COMUNICACAO LTDA
16776150000121	VIA SERVICOS ADMINISTRATIVOS LTDA
16785367000106	JONATAS NUNES DA CUNHA LTDA
16793575000149	GAWRONSKI SERVICOS DE TORNEARIA LTDA
16796581000150	ESTACAO GAS 24 HORAS LTDA
16804518000118	ARAD SAT RASTREAMENTOS LTDA
16806686000142	NOVA BEER DISTRIBUIDORA DE BEBIDAS LTDA
16808730000153	CLAUDIO RAMOS MARTINS
16818510000100	MERCADO DO BENGO LTDA
16821582000107	MOREIRA E SILVA TELECOMUNICACOES LTDA
16838583000164	LOTERIAS CASA PAULA LTDA
16841428000105	CLINICA DE RADIOLOGIA ODONTOLOGICA ORAL X DIGITAL LTDA
16845661000158	SINDICATO DOS TRABALHADORES EM TRANSPORTES RODOVIARIOS DE ITABIRA
16889262000199	VINICIUS ROMULO BAZZO
16891725000157	16.891.725 INDIARA CARLOTTO
16921519000142	VITAL ASSESSORIA E SERVICOS LTDA
16952902000168	SARTOR INTERNET LTDA
16953354000190	CHIOSSI & BIELUCZYK LTDA
16957707000120	JOSE AILTON DOS SANTOS
16964943000174	PIANA ENGENHARIA LTDA
16974547000128	ASSOCIACAO DE MORADORES DO RESIDENCIAL ARBORIS
16983156000170	IT FAST CONSULTORIA EM TI LTDA.
17003877000139	V C MACHADO & CIA LTDA
17020881000105	ASSOCIACAO DOS TAXISTAS DE LARANJEIRAS DO SUL
17024037000152	DMS RESTAURANTE JAPONES LTDA
17063513000144	KYOCHI OSAJIMA 25916800860
17081562000100	PARIS E PIVA SISTEMAS LTDA
17095043000109	MUNICIPIO DE BARBACENA
17104489000144	INTEGRATO TELECOMUNICACOES LTDA
17113181000165	MARIO SERGIO S ASSIS
17119237000199	SKILOS PRODUCOES ARTISTICAS E CULTURAIS LTDA
17126332000110	NUUVEM LTDA
17155034000158	NEGRI E OLENCHI LTDA
17160104000166	ALEX PAZ DE OLIVEIRA
17165900000191	COELHO E MELO COMERCIO LTDA.
17182001000105	MERCOSUL COMERCIO DE ARTEFATOS DE PAPEL LTDA
17188372000196	MARCO ANTONIO KOHL & CIA LTDA
17208766000169	IVAITELECOM LTDA
17243084000197	MUNICIPIO DE BALNEARIO RINCAO
17255171000164	DROGARIA MEGAFARMA LTDA
17257510000818	CONGREGACAO DE SAO JOAO BATISTA
17279647000105	CONSTRUTORA MIRANDA CORREA LIMITADA
17286802000102	ITER TECNOLOGIA S/A
17318043000112	GUSTAVO S BORSATTI  LTDA
17327897000165	ELETRO BELTRAO MATERIAL ELETRICO LTDA
17329329000101	AGENCIA MUNICIPAL DE REGULACAO DOS SERVICOS PUBLICOS DELEGADOS DE SAO GABRIEL - AGESG
17335888000116	FOCCO TELEFONIA MOVEL LTDA
17337281000175	17.337.281 DEYSE CLEANDRA DA SILVA DE SOUZA LEAO
17357530000194	ESCRITORIO HG LTDA
17363690000146	NORBERTO CARLOS PAINI - PECAS AUTOMOTIVAS
17366607000192	BRTRAC SERVICOS LTDA
17378062000134	JM LANGE & CIA LTDA
17398245000111	ASSOCIACAO BENEFICENTE DE ENSINO
17405698000128	ADELAR WALKER 00930282965
17440802000115	JOSE GOMES DA SILVA FILHO
17445220000121	CONTABILIDADE COSTA LTDA
17452707000131	CRUZADA DO BEM ELIZABETH SANTOS
17470060000170	FUNDACAO DO MEIO AMBIENTE DE CAMBORIU
17474509000179	MG EXPOSITORES LTDA
17481072000109	CAMARA MUNICIPAL DE PESCARIA BRAVA
17492430000170	JOJAYCO PROMOTORA DE CADASTRO LTDA
17506417000123	NOVA FORMA INDUSTRIA E COMERCIO DE COSMETICOS LTDA
17507812000120	NAHIRNIAK POPIA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
17528103000121	FABIO MARCELO OPENKOSKI
17538488000108	ADS4W CONSTECH CONSTRUCOES E TECNOLOGIAS LTDA
17542337000123	CARLOS AUGUSTO NUNES 40228576334
17543863000108	17.543.863 EZEQUIEL LUCAS TONSAK
17573270000194	LIVRARIA E PAPELARIA NOVA BETANIA LTDA
17576750000109	VIDEIRA IGREJA EM CELULAS
17578752000137	TURBONET PROVEDOR DE INTERNET LTDA
17599415000126	N1 ENERGIA LTDA
17605561000117	PAROQUIA CRISTO REI
17610107000154	WALLACE RODRIGO DOS SANTOS CAVALARO 36956153890
17650878000175	EVOCORP LTDA
17668689000120	CONCIERGE BLINDADO SERVICOS AUTOMOTIVOS LTDA
17680185000125	VISUAL COMERCIO VAREJISTA DE CALCADOS LTDA
17704629000115	L. RICARDO DE VARGAS
17753028000100	IGREJA BATISTA VIDA PLENA
17757822000114	GERTECH SOLUCOES INDUSTRIAIS LTDA
17771118000116	BEATRIZ FREITAS DUARTE 00321857151
17772634000165	CONDOMINIO EDIFICIO SERRA DO MAR RESIDENCE CLUB
17773165000107	DECLA TRACK TECNOLOGIA EM RASTREAMENTO VEICULAR LTDA
17774470000105	DIVERSIS INDUSTRIA E COMERCIO DE DISPOSITIVOS ELETRONICOS LTDA
17780384000105	PEDRA GOLD MARMORES E GRANITOS LTDA
17786067000104	BEAL & MATEI LTDA
17792586000177	BRANCO E OLIVEIRA ADVOGADOS ASSOCIADOS
17824975000137	RASTSAT SOFTWARE DO BRASIL LTDA
17832724000102	CPW PRODUTOS E SERVICOS WEB LTDA
17842510000109	C R CAMPI COMERCIO E SERVICOS
17875269000114	MILHAO PROMOCOES DE VENDAS LTDA
17884412000134	MUNICIPIO DE ANDRADAS
17903689000167	TECHCEDRO TELECOMUNICACOES LTDA
17918941000101	17.918.941 HUGO CESAR GOMES PEREIRA
17922092000160	AGUIASAT SISTEMAS LTDA
17943345000181	JONAS SPONCHIADO
17966303000166	BL COMERCIO DE GIFTS LTDA.
17976471000132	AGROPECUARIA CANTO BONITO LTDA
17992281000109	GALBIATI MATERIAIS DE CONSTRUCAO LTDA
17996099000126	ZOOM LOC TECNOLOGIA LTDA
18002446000110	FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JUSSARA - GOIAS
